,Na,Mg,Strand,Timestamp,Temperature
2981,70,16,DNA,125.52742616033754,72.58333333333333
2982,70,16,DNA,126.53164556962025,72.5
2983,70,16,DNA,127.53586497890295,72.41666666666667
2984,70,16,DNA,128.54008438818565,72.33333333333333
2985,70,16,DNA,129.54430379746836,72.25
2986,70,16,DNA,130.54852320675104,72.16666666666667
2987,70,16,DNA,131.55274261603375,72.08333333333333
2988,70,16,DNA,132.55696202531644,72.0
2989,70,16,DNA,133.56118143459915,72.0
2990,70,16,DNA,134.56540084388186,71.88888888888889
2991,70,16,DNA,135.56962025316454,71.77777777777777
2992,70,16,DNA,136.57383966244726,71.66666666666667
2993,70,16,DNA,137.57805907172994,71.55555555555556
2994,70,16,DNA,138.58227848101265,71.44444444444444
2995,70,16,DNA,139.58649789029536,71.33333333333333
2996,70,16,DNA,140.59071729957805,71.22222222222223
2997,70,16,DNA,141.59493670886076,71.11111111111111
2998,70,16,DNA,142.59915611814344,71.0
2999,70,16,DNA,143.60337552742615,71.0
3000,70,16,DNA,144.60759493670886,70.75
3001,70,16,DNA,145.61181434599155,70.5
3002,70,16,DNA,146.61603375527426,70.25
3003,70,16,DNA,147.62025316455694,70.0
3004,70,16,DNA,148.62447257383965,70.0
3005,70,16,DNA,149.62869198312237,69.5
3006,70,16,DNA,150.63291139240505,69.0
3007,70,16,DNA,151.63713080168776,69.0
3008,70,16,DNA,152.64135021097044,68.75
3009,70,16,DNA,153.64556962025316,68.5
3010,70,16,DNA,154.64978902953587,68.25
3011,70,16,DNA,155.65400843881855,68.0
3012,70,16,DNA,156.65822784810126,68.0
3013,70,16,DNA,157.66244725738395,67.83333333333333
3014,70,16,DNA,158.66666666666666,67.66666666666667
3015,70,16,DNA,159.67088607594937,67.5
3016,70,16,DNA,160.67510548523205,67.33333333333333
3017,70,16,DNA,161.67932489451476,67.16666666666667
3018,70,16,DNA,162.68354430379745,67.0
3019,70,16,DNA,163.68776371308016,67.0
3020,70,16,DNA,164.69198312236287,66.8
3021,70,16,DNA,165.69620253164555,66.6
3022,70,16,DNA,166.70042194092827,66.4
3023,70,16,DNA,167.70464135021095,66.2
3024,70,16,DNA,168.70886075949366,66.0
3025,70,16,DNA,169.71308016877637,66.0
3026,70,16,DNA,170.71729957805906,65.83333333333333
3027,70,16,DNA,171.72151898734177,65.66666666666667
3028,70,16,DNA,172.72573839662445,65.5
3029,70,16,DNA,173.72995780590716,65.33333333333333
3030,70,16,DNA,174.73417721518987,65.16666666666667
3031,70,16,DNA,175.73839662447256,65.0
3032,70,16,DNA,176.74261603375527,64.0
3033,70,16,DNA,177.74683544303795,64.0
3034,70,16,DNA,178.75105485232066,63.0
3035,70,16,DNA,179.75527426160338,62.0
3036,70,16,DNA,180.75949367088606,61.5
3037,70,16,DNA,181.76371308016877,61.0
3038,70,16,DNA,182.76793248945145,60.0
3039,70,16,DNA,183.77215189873417,59.0
3040,70,16,DNA,184.77637130801688,59.0
3041,70,16,DNA,185.78059071729956,58.0
3042,70,16,DNA,186.78481012658227,57.0
3043,70,16,DNA,187.78902953586496,56.0
3044,70,16,DNA,188.79324894514767,55.0
3045,70,16,DNA,189.79746835443038,54.0
3046,70,16,DNA,190.80168776371306,53.5
3047,70,16,DNA,191.80590717299577,53.0
3048,70,16,DNA,192.81012658227849,53.0
3049,70,16,DNA,193.81434599156117,52.5
3050,70,16,DNA,194.81856540084388,52.0
3051,70,16,DNA,195.82278481012656,52.0
3052,70,16,DNA,196.82700421940928,51.5
3053,70,16,DNA,197.831223628692,51.0
3054,70,16,DNA,198.83544303797467,51.0
3055,70,16,DNA,199.83966244725738,50.0
3056,70,16,DNA,200.84388185654007,50.0
3057,70,16,DNA,201.84810126582278,49.0
3058,70,16,DNA,202.8523206751055,49.0
3059,70,16,DNA,203.85654008438817,48.833333333333336
3060,70,16,DNA,204.86075949367088,48.666666666666664
3061,70,16,DNA,205.86497890295357,48.5
3062,70,16,DNA,206.86919831223628,48.333333333333336
3063,70,16,DNA,207.873417721519,48.166666666666664
3064,70,16,DNA,208.87763713080167,48.0
3065,70,16,DNA,209.88185654008439,48.0
3066,70,16,DNA,210.88607594936707,47.5
3067,70,16,DNA,211.89029535864978,47.0
3068,70,16,DNA,212.8945147679325,46.0
3069,70,16,DNA,213.89873417721518,46.0
3070,70,16,DNA,214.9029535864979,45.0
3071,70,16,DNA,215.90717299578057,43.0
3072,70,16,DNA,216.91139240506328,42.0
3073,70,16,DNA,217.915611814346,42.0
3074,70,16,DNA,218.91983122362868,41.0
3075,70,16,DNA,219.9240506329114,40.0
3076,70,16,DNA,220.92827004219407,40.0
3077,70,16,DNA,221.93248945147678,39.5
3078,70,16,DNA,222.9367088607595,39.0
3079,70,16,DNA,223.94092827004218,38.0
3080,70,16,DNA,224.9451476793249,38.0
3081,70,16,DNA,225.94936708860757,37.0
3082,70,16,DNA,226.95358649789029,37.0
3083,70,16,DNA,227.957805907173,36.5
3084,70,16,DNA,228.96202531645568,36.0
3085,70,16,DNA,229.9662447257384,35.0
3086,70,16,DNA,230.97046413502107,34.0
3087,70,16,DNA,231.9746835443038,33.0
3088,70,16,DNA,232.9789029535865,33.0
3089,70,16,DNA,233.98312236286918,32.0
3090,70,16,DNA,234.9873417721519,27.0
3091,70,16,DNA,235.99156118143458,26.0
3092,70,16,DNA,236.9957805907173,1.0
3093,70,16,DNA,238.0,0.0
3094,70,20,DNA,0.0,84.0
3095,70,20,DNA,1.0042194092827004,83.0
3096,70,20,DNA,2.0084388185654007,83.0
3097,70,20,DNA,3.0126582278481013,82.0
3098,70,20,DNA,4.0168776371308015,82.0
3099,70,20,DNA,5.021097046413502,81.66666666666667
3100,70,20,DNA,6.025316455696203,81.33333333333333
3101,70,20,DNA,7.029535864978903,81.0
3102,70,20,DNA,8.033755274261603,81.0
3103,70,20,DNA,9.037974683544304,80.88888888888889
3104,70,20,DNA,10.042194092827003,80.77777777777777
3105,70,20,DNA,11.046413502109704,80.66666666666667
3106,70,20,DNA,12.050632911392405,80.55555555555556
3107,70,20,DNA,13.054852320675105,80.44444444444444
3108,70,20,DNA,14.059071729957806,80.33333333333333
3109,70,20,DNA,15.063291139240505,80.22222222222223
3110,70,20,DNA,16.067510548523206,80.11111111111111
3111,70,20,DNA,17.071729957805907,80.0
3112,70,20,DNA,18.075949367088608,80.0
3113,70,20,DNA,19.080168776371305,79.92857142857143
3114,70,20,DNA,20.084388185654007,79.85714285714286
3115,70,20,DNA,21.088607594936708,79.78571428571429
3116,70,20,DNA,22.09282700421941,79.71428571428571
3117,70,20,DNA,23.09704641350211,79.64285714285714
3118,70,20,DNA,24.10126582278481,79.57142857142857
3119,70,20,DNA,25.105485232067508,79.5
3120,70,20,DNA,26.10970464135021,79.42857142857143
3121,70,20,DNA,27.11392405063291,79.35714285714286
3122,70,20,DNA,28.11814345991561,79.28571428571429
3123,70,20,DNA,29.122362869198312,79.21428571428571
3124,70,20,DNA,30.12658227848101,79.14285714285714
3125,70,20,DNA,31.13080168776371,79.07142857142857
3126,70,20,DNA,32.13502109704641,79.0
3127,70,20,DNA,33.13924050632911,79.0
3128,70,20,DNA,34.143459915611814,78.91666666666667
3129,70,20,DNA,35.14767932489451,78.83333333333333
3130,70,20,DNA,36.151898734177216,78.75
3131,70,20,DNA,37.15611814345991,78.66666666666667
3132,70,20,DNA,38.16033755274261,78.58333333333333
3133,70,20,DNA,39.164556962025316,78.5
3134,70,20,DNA,40.16877637130801,78.41666666666667
3135,70,20,DNA,41.17299578059072,78.33333333333333
3136,70,20,DNA,42.177215189873415,78.25
3137,70,20,DNA,43.18143459915611,78.16666666666667
3138,70,20,DNA,44.18565400843882,78.08333333333333
3139,70,20,DNA,45.189873417721515,78.0
3140,70,20,DNA,46.19409282700422,78.0
3141,70,20,DNA,47.19831223628692,77.9090909090909
3142,70,20,DNA,48.20253164556962,77.81818181818181
3143,70,20,DNA,49.20675105485232,77.72727272727273
3144,70,20,DNA,50.210970464135016,77.63636363636364
3145,70,20,DNA,51.21518987341772,77.54545454545455
3146,70,20,DNA,52.21940928270042,77.45454545454545
3147,70,20,DNA,53.22362869198312,77.36363636363636
3148,70,20,DNA,54.22784810126582,77.27272727272727
3149,70,20,DNA,55.23206751054852,77.18181818181819
3150,70,20,DNA,56.23628691983122,77.0909090909091
3151,70,20,DNA,57.24050632911392,77.0
3152,70,20,DNA,58.244725738396625,77.0
3153,70,20,DNA,59.24894514767932,76.94117647058823
3154,70,20,DNA,60.25316455696202,76.88235294117646
3155,70,20,DNA,61.257383966244724,76.82352941176471
3156,70,20,DNA,62.26160337552742,76.76470588235294
3157,70,20,DNA,63.265822784810126,76.70588235294117
3158,70,20,DNA,64.27004219409282,76.6470588235294
3159,70,20,DNA,65.27426160337552,76.58823529411765
3160,70,20,DNA,66.27848101265822,76.52941176470588
3161,70,20,DNA,67.28270042194093,76.47058823529412
3162,70,20,DNA,68.28691983122363,76.41176470588235
3163,70,20,DNA,69.29113924050633,76.3529411764706
3164,70,20,DNA,70.29535864978902,76.29411764705883
3165,70,20,DNA,71.29957805907172,76.23529411764706
3166,70,20,DNA,72.30379746835443,76.17647058823529
3167,70,20,DNA,73.30801687763713,76.11764705882354
3168,70,20,DNA,74.31223628691983,76.05882352941177
3169,70,20,DNA,75.31645569620252,76.0
3170,70,20,DNA,76.32067510548522,76.0
3171,70,20,DNA,77.32489451476793,75.9375
3172,70,20,DNA,78.32911392405063,75.875
3173,70,20,DNA,79.33333333333333,75.8125
3174,70,20,DNA,80.33755274261603,75.75
3175,70,20,DNA,81.34177215189872,75.6875
3176,70,20,DNA,82.34599156118144,75.625
3177,70,20,DNA,83.35021097046413,75.5625
3178,70,20,DNA,84.35443037974683,75.5
3179,70,20,DNA,85.35864978902953,75.4375
3180,70,20,DNA,86.36286919831223,75.375
3181,70,20,DNA,87.36708860759494,75.3125
3182,70,20,DNA,88.37130801687763,75.25
3183,70,20,DNA,89.37552742616033,75.1875
3184,70,20,DNA,90.37974683544303,75.125
3185,70,20,DNA,91.38396624472573,75.0625
3186,70,20,DNA,92.38818565400844,75.0
3187,70,20,DNA,93.39240506329114,75.0
3188,70,20,DNA,94.39662447257383,74.9090909090909
3189,70,20,DNA,95.40084388185653,74.81818181818181
3190,70,20,DNA,96.40506329113924,74.72727272727273
3191,70,20,DNA,97.40928270042194,74.63636363636364
3192,70,20,DNA,98.41350210970464,74.54545454545455
3193,70,20,DNA,99.41772151898734,74.45454545454545
3194,70,20,DNA,100.42194092827003,74.36363636363636
3195,70,20,DNA,101.42616033755274,74.27272727272727
3196,70,20,DNA,102.43037974683544,74.18181818181819
3197,70,20,DNA,103.43459915611814,74.0909090909091
3198,70,20,DNA,104.43881856540084,74.0
3199,70,20,DNA,105.44303797468353,74.0
3200,70,20,DNA,106.44725738396625,73.94117647058823
3201,70,20,DNA,107.45147679324894,73.88235294117646
3202,70,20,DNA,108.45569620253164,73.82352941176471
3203,70,20,DNA,109.45991561181434,73.76470588235294
3204,70,20,DNA,110.46413502109704,73.70588235294117
3205,70,20,DNA,111.46835443037975,73.6470588235294
3206,70,20,DNA,112.47257383966245,73.58823529411765
3207,70,20,DNA,113.47679324894514,73.52941176470588
3208,70,20,DNA,114.48101265822784,73.47058823529412
3209,70,20,DNA,115.48523206751054,73.41176470588235
3210,70,20,DNA,116.48945147679325,73.3529411764706
3211,70,20,DNA,117.49367088607595,73.29411764705883
3212,70,20,DNA,118.49789029535864,73.23529411764706
3213,70,20,DNA,119.50210970464134,73.17647058823529
3214,70,20,DNA,120.50632911392404,73.11764705882354
3215,70,20,DNA,121.51054852320675,73.05882352941177
3216,70,20,DNA,122.51476793248945,73.0
3217,70,20,DNA,123.51898734177215,73.0
3218,70,20,DNA,124.52320675105484,72.91666666666667
3219,70,20,DNA,125.52742616033754,72.83333333333333
3220,70,20,DNA,126.53164556962025,72.75
3221,70,20,DNA,127.53586497890295,72.66666666666667
3222,70,20,DNA,128.54008438818565,72.58333333333333
3223,70,20,DNA,129.54430379746836,72.5
3224,70,20,DNA,130.54852320675104,72.41666666666667
3225,70,20,DNA,131.55274261603375,72.33333333333333
3226,70,20,DNA,132.55696202531644,72.25
3227,70,20,DNA,133.56118143459915,72.16666666666667
3228,70,20,DNA,134.56540084388186,72.08333333333333
3229,70,20,DNA,135.56962025316454,72.0
3230,70,20,DNA,136.57383966244726,72.0
3231,70,20,DNA,137.57805907172994,71.83333333333333
3232,70,20,DNA,138.58227848101265,71.66666666666667
3233,70,20,DNA,139.58649789029536,71.5
3234,70,20,DNA,140.59071729957805,71.33333333333333
3235,70,20,DNA,141.59493670886076,71.16666666666667
3236,70,20,DNA,142.59915611814344,71.0
3237,70,20,DNA,143.60337552742615,71.0
3238,70,20,DNA,144.60759493670886,70.8
3239,70,20,DNA,145.61181434599155,70.6
3240,70,20,DNA,146.61603375527426,70.4
3241,70,20,DNA,147.62025316455694,70.2
3242,70,20,DNA,148.62447257383965,70.0
3243,70,20,DNA,149.62869198312237,70.0
3244,70,20,DNA,150.63291139240505,69.75
3245,70,20,DNA,151.63713080168776,69.5
3246,70,20,DNA,152.64135021097044,69.25
3247,70,20,DNA,153.64556962025316,69.0
3248,70,20,DNA,154.64978902953587,69.0
3249,70,20,DNA,155.65400843881855,68.0
3250,70,20,DNA,156.65822784810126,68.0
3251,70,20,DNA,157.66244725738395,67.875
3252,70,20,DNA,158.66666666666666,67.75
3253,70,20,DNA,159.67088607594937,67.625
3254,70,20,DNA,160.67510548523205,67.5
3255,70,20,DNA,161.67932489451476,67.375
3256,70,20,DNA,162.68354430379745,67.25
3257,70,20,DNA,163.68776371308016,67.125
3258,70,20,DNA,164.69198312236287,67.0
3259,70,20,DNA,165.69620253164555,67.0
3260,70,20,DNA,166.70042194092827,66.75
3261,70,20,DNA,167.70464135021095,66.5
3262,70,20,DNA,168.70886075949366,66.25
3263,70,20,DNA,169.71308016877637,66.0
3264,70,20,DNA,170.71729957805906,66.0
3265,70,20,DNA,171.72151898734177,65.8
3266,70,20,DNA,172.72573839662445,65.6
3267,70,20,DNA,173.72995780590716,65.4
3268,70,20,DNA,174.73417721518987,65.2
3269,70,20,DNA,175.73839662447256,65.0
3270,70,20,DNA,176.74261603375527,64.0
3271,70,20,DNA,177.74683544303795,64.0
3272,70,20,DNA,178.75105485232066,63.0
3273,70,20,DNA,179.75527426160338,62.0
3274,70,20,DNA,180.75949367088606,61.5
3275,70,20,DNA,181.76371308016877,61.0
3276,70,20,DNA,182.76793248945145,60.0
3277,70,20,DNA,183.77215189873417,59.0
3278,70,20,DNA,184.77637130801688,59.0
3279,70,20,DNA,185.78059071729956,58.0
3280,70,20,DNA,186.78481012658227,57.0
3281,70,20,DNA,187.78902953586496,56.0
3282,70,20,DNA,188.79324894514767,55.0
3283,70,20,DNA,189.79746835443038,55.0
3284,70,20,DNA,190.80168776371306,54.0
3285,70,20,DNA,191.80590717299577,53.0
3286,70,20,DNA,192.81012658227849,53.0
3287,70,20,DNA,193.81434599156117,52.5
3288,70,20,DNA,194.81856540084388,52.0
3289,70,20,DNA,195.82278481012656,52.0
3290,70,20,DNA,196.82700421940928,51.5
3291,70,20,DNA,197.831223628692,51.0
3292,70,20,DNA,198.83544303797467,51.0
3293,70,20,DNA,199.83966244725738,50.5
3294,70,20,DNA,200.84388185654007,50.0
3295,70,20,DNA,201.84810126582278,50.0
3296,70,20,DNA,202.8523206751055,49.8
3297,70,20,DNA,203.85654008438817,49.6
3298,70,20,DNA,204.86075949367088,49.4
3299,70,20,DNA,205.86497890295357,49.2
3300,70,20,DNA,206.86919831223628,49.0
3301,70,20,DNA,207.873417721519,49.0
3302,70,20,DNA,208.87763713080167,48.0
3303,70,20,DNA,209.88185654008439,48.0
3304,70,20,DNA,210.88607594936707,47.5
3305,70,20,DNA,211.89029535864978,47.0
3306,70,20,DNA,212.8945147679325,46.0
3307,70,20,DNA,213.89873417721518,46.0
3308,70,20,DNA,214.9029535864979,45.0
3309,70,20,DNA,215.90717299578057,44.0
3310,70,20,DNA,216.91139240506328,43.0
3311,70,20,DNA,217.915611814346,42.0
3312,70,20,DNA,218.91983122362868,41.0
3313,70,20,DNA,219.9240506329114,40.0
3314,70,20,DNA,220.92827004219407,40.0
3315,70,20,DNA,221.93248945147678,39.5
3316,70,20,DNA,222.9367088607595,39.0
3317,70,20,DNA,223.94092827004218,39.0
3318,70,20,DNA,224.9451476793249,38.0
3319,70,20,DNA,225.94936708860757,37.0
3320,70,20,DNA,226.95358649789029,37.0
3321,70,20,DNA,227.957805907173,36.5
3322,70,20,DNA,228.96202531645568,36.0
3323,70,20,DNA,229.9662447257384,36.0
3324,70,20,DNA,230.97046413502107,35.0
3325,70,20,DNA,231.9746835443038,34.0
3326,70,20,DNA,232.9789029535865,33.0
3327,70,20,DNA,233.98312236286918,32.0
3328,70,20,DNA,234.9873417721519,28.0
3329,70,20,DNA,235.99156118143458,26.0
3330,70,20,DNA,236.9957805907173,1.0
3331,70,20,DNA,238.0,0.0
3332,70,24,DNA,0.0,84.0
3333,70,24,DNA,1.0042194092827004,83.0
3334,70,24,DNA,2.0084388185654007,83.0
3335,70,24,DNA,3.0126582278481013,82.0
3336,70,24,DNA,4.0168776371308015,82.0
3337,70,24,DNA,5.021097046413502,81.66666666666667
3338,70,24,DNA,6.025316455696203,81.33333333333333
3339,70,24,DNA,7.029535864978903,81.0
3340,70,24,DNA,8.033755274261603,81.0
3341,70,24,DNA,9.037974683544304,80.88888888888889
3342,70,24,DNA,10.042194092827003,80.77777777777777
3343,70,24,DNA,11.046413502109704,80.66666666666667
3344,70,24,DNA,12.050632911392405,80.55555555555556
3345,70,24,DNA,13.054852320675105,80.44444444444444
3346,70,24,DNA,14.059071729957806,80.33333333333333
3347,70,24,DNA,15.063291139240505,80.22222222222223
3348,70,24,DNA,16.067510548523206,80.11111111111111
3349,70,24,DNA,17.071729957805907,80.0
3350,70,24,DNA,18.075949367088608,80.0
3351,70,24,DNA,19.080168776371305,79.92857142857143
3352,70,24,DNA,20.084388185654007,79.85714285714286
3353,70,24,DNA,21.088607594936708,79.78571428571429
3354,70,24,DNA,22.09282700421941,79.71428571428571
3355,70,24,DNA,23.09704641350211,79.64285714285714
3356,70,24,DNA,24.10126582278481,79.57142857142857
3357,70,24,DNA,25.105485232067508,79.5
3358,70,24,DNA,26.10970464135021,79.42857142857143
3359,70,24,DNA,27.11392405063291,79.35714285714286
3360,70,24,DNA,28.11814345991561,79.28571428571429
3361,70,24,DNA,29.122362869198312,79.21428571428571
3362,70,24,DNA,30.12658227848101,79.14285714285714
3363,70,24,DNA,31.13080168776371,79.07142857142857
3364,70,24,DNA,32.13502109704641,79.0
3365,70,24,DNA,33.13924050632911,79.0
3366,70,24,DNA,34.143459915611814,78.92307692307692
3367,70,24,DNA,35.14767932489451,78.84615384615384
3368,70,24,DNA,36.151898734177216,78.76923076923077
3369,70,24,DNA,37.15611814345991,78.6923076923077
3370,70,24,DNA,38.16033755274261,78.61538461538461
3371,70,24,DNA,39.164556962025316,78.53846153846153
3372,70,24,DNA,40.16877637130801,78.46153846153847
3373,70,24,DNA,41.17299578059072,78.38461538461539
3374,70,24,DNA,42.177215189873415,78.3076923076923
3375,70,24,DNA,43.18143459915611,78.23076923076923
3376,70,24,DNA,44.18565400843882,78.15384615384616
3377,70,24,DNA,45.189873417721515,78.07692307692308
3378,70,24,DNA,46.19409282700422,78.0
3379,70,24,DNA,47.19831223628692,78.0
3380,70,24,DNA,48.20253164556962,77.9
3381,70,24,DNA,49.20675105485232,77.8
3382,70,24,DNA,50.210970464135016,77.7
3383,70,24,DNA,51.21518987341772,77.6
3384,70,24,DNA,52.21940928270042,77.5
3385,70,24,DNA,53.22362869198312,77.4
3386,70,24,DNA,54.22784810126582,77.3
3387,70,24,DNA,55.23206751054852,77.2
3388,70,24,DNA,56.23628691983122,77.1
3389,70,24,DNA,57.24050632911392,77.0
3390,70,24,DNA,58.244725738396625,77.0
3391,70,24,DNA,59.24894514767932,76.95
3392,70,24,DNA,60.25316455696202,76.9
3393,70,24,DNA,61.257383966244724,76.85
3394,70,24,DNA,62.26160337552742,76.8
3395,70,24,DNA,63.265822784810126,76.75
3396,70,24,DNA,64.27004219409282,76.7
3397,70,24,DNA,65.27426160337552,76.65
3398,70,24,DNA,66.27848101265822,76.6
3399,70,24,DNA,67.28270042194093,76.55
3400,70,24,DNA,68.28691983122363,76.5
3401,70,24,DNA,69.29113924050633,76.45
3402,70,24,DNA,70.29535864978902,76.4
3403,70,24,DNA,71.29957805907172,76.35
3404,70,24,DNA,72.30379746835443,76.3
3405,70,24,DNA,73.30801687763713,76.25
3406,70,24,DNA,74.31223628691983,76.2
3407,70,24,DNA,75.31645569620252,76.15
3408,70,24,DNA,76.32067510548522,76.1
3409,70,24,DNA,77.32489451476793,76.05
3410,70,24,DNA,78.32911392405063,76.0
3411,70,24,DNA,79.33333333333333,76.0
3412,70,24,DNA,80.33755274261603,75.93333333333334
3413,70,24,DNA,81.34177215189872,75.86666666666666
3414,70,24,DNA,82.34599156118144,75.8
3415,70,24,DNA,83.35021097046413,75.73333333333333
3416,70,24,DNA,84.35443037974683,75.66666666666667
3417,70,24,DNA,85.35864978902953,75.6
3418,70,24,DNA,86.36286919831223,75.53333333333333
3419,70,24,DNA,87.36708860759494,75.46666666666667
3420,70,24,DNA,88.37130801687763,75.4
3421,70,24,DNA,89.37552742616033,75.33333333333333
3422,70,24,DNA,90.37974683544303,75.26666666666667
3423,70,24,DNA,91.38396624472573,75.2
3424,70,24,DNA,92.38818565400844,75.13333333333334
3425,70,24,DNA,93.39240506329114,75.06666666666666
3426,70,24,DNA,94.39662447257383,75.0
3427,70,24,DNA,95.40084388185653,75.0
3428,70,24,DNA,96.40506329113924,74.9
3429,70,24,DNA,97.40928270042194,74.8
3430,70,24,DNA,98.41350210970464,74.7
3431,70,24,DNA,99.41772151898734,74.6
3432,70,24,DNA,100.42194092827003,74.5
3433,70,24,DNA,101.42616033755274,74.4
3434,70,24,DNA,102.43037974683544,74.3
3435,70,24,DNA,103.43459915611814,74.2
3436,70,24,DNA,104.43881856540084,74.1
3437,70,24,DNA,105.44303797468353,74.0
3438,70,24,DNA,106.44725738396625,74.0
3439,70,24,DNA,107.45147679324894,73.9375
3440,70,24,DNA,108.45569620253164,73.875
3441,70,24,DNA,109.45991561181434,73.8125
3442,70,24,DNA,110.46413502109704,73.75
3443,70,24,DNA,111.46835443037975,73.6875
3444,70,24,DNA,112.47257383966245,73.625
3445,70,24,DNA,113.47679324894514,73.5625
3446,70,24,DNA,114.48101265822784,73.5
3447,70,24,DNA,115.48523206751054,73.4375
3448,70,24,DNA,116.48945147679325,73.375
3449,70,24,DNA,117.49367088607595,73.3125
3450,70,24,DNA,118.49789029535864,73.25
3451,70,24,DNA,119.50210970464134,73.1875
3452,70,24,DNA,120.50632911392404,73.125
3453,70,24,DNA,121.51054852320675,73.0625
3454,70,24,DNA,122.51476793248945,73.0
3455,70,24,DNA,123.51898734177215,73.0
3456,70,24,DNA,124.52320675105484,72.91666666666667
3457,70,24,DNA,125.52742616033754,72.83333333333333
3458,70,24,DNA,126.53164556962025,72.75
3459,70,24,DNA,127.53586497890295,72.66666666666667
3460,70,24,DNA,128.54008438818565,72.58333333333333
3461,70,24,DNA,129.54430379746836,72.5
3462,70,24,DNA,130.54852320675104,72.41666666666667
3463,70,24,DNA,131.55274261603375,72.33333333333333
3464,70,24,DNA,132.55696202531644,72.25
3465,70,24,DNA,133.56118143459915,72.16666666666667
3466,70,24,DNA,134.56540084388186,72.08333333333333
3467,70,24,DNA,135.56962025316454,72.0
3468,70,24,DNA,136.57383966244726,72.0
3469,70,24,DNA,137.57805907172994,71.875
3470,70,24,DNA,138.58227848101265,71.75
3471,70,24,DNA,139.58649789029536,71.625
3472,70,24,DNA,140.59071729957805,71.5
3473,70,24,DNA,141.59493670886076,71.375
3474,70,24,DNA,142.59915611814344,71.25
3475,70,24,DNA,143.60337552742615,71.125
3476,70,24,DNA,144.60759493670886,71.0
3477,70,24,DNA,145.61181434599155,71.0
3478,70,24,DNA,146.61603375527426,70.66666666666667
3479,70,24,DNA,147.62025316455694,70.33333333333333
3480,70,24,DNA,148.62447257383965,70.0
3481,70,24,DNA,149.62869198312237,70.0
3482,70,24,DNA,150.63291139240505,69.75
3483,70,24,DNA,151.63713080168776,69.5
3484,70,24,DNA,152.64135021097044,69.25
3485,70,24,DNA,153.64556962025316,69.0
3486,70,24,DNA,154.64978902953587,69.0
3487,70,24,DNA,155.65400843881855,68.0
3488,70,24,DNA,156.65822784810126,68.0
3489,70,24,DNA,157.66244725738395,67.88888888888889
3490,70,24,DNA,158.66666666666666,67.77777777777777
3491,70,24,DNA,159.67088607594937,67.66666666666667
3492,70,24,DNA,160.67510548523205,67.55555555555556
3493,70,24,DNA,161.67932489451476,67.44444444444444
3494,70,24,DNA,162.68354430379745,67.33333333333333
3495,70,24,DNA,163.68776371308016,67.22222222222223
3496,70,24,DNA,164.69198312236287,67.11111111111111
3497,70,24,DNA,165.69620253164555,67.0
3498,70,24,DNA,166.70042194092827,67.0
3499,70,24,DNA,167.70464135021095,66.66666666666667
3500,70,24,DNA,168.70886075949366,66.33333333333333
3501,70,24,DNA,169.71308016877637,66.0
3502,70,24,DNA,170.71729957805906,66.0
3503,70,24,DNA,171.72151898734177,65.8
3504,70,24,DNA,172.72573839662445,65.6
3505,70,24,DNA,173.72995780590716,65.4
3506,70,24,DNA,174.73417721518987,65.2
3507,70,24,DNA,175.73839662447256,65.0
3508,70,24,DNA,176.74261603375527,65.0
3509,70,24,DNA,177.74683544303795,64.0
3510,70,24,DNA,178.75105485232066,63.0
3511,70,24,DNA,179.75527426160338,62.0
3512,70,24,DNA,180.75949367088606,62.0
3513,70,24,DNA,181.76371308016877,61.0
3514,70,24,DNA,182.76793248945145,60.0
3515,70,24,DNA,183.77215189873417,60.0
3516,70,24,DNA,184.77637130801688,59.0
3517,70,24,DNA,185.78059071729956,58.0
3518,70,24,DNA,186.78481012658227,57.0
3519,70,24,DNA,187.78902953586496,56.0
3520,70,24,DNA,188.79324894514767,55.0
3521,70,24,DNA,189.79746835443038,55.0
3522,70,24,DNA,190.80168776371306,54.0
3523,70,24,DNA,191.80590717299577,54.0
3524,70,24,DNA,192.81012658227849,53.0
3525,70,24,DNA,193.81434599156117,53.0
3526,70,24,DNA,194.81856540084388,52.0
3527,70,24,DNA,195.82278481012656,52.0
3528,70,24,DNA,196.82700421940928,51.5
3529,70,24,DNA,197.831223628692,51.0
3530,70,24,DNA,198.83544303797467,51.0
3531,70,24,DNA,199.83966244725738,50.5
3532,70,24,DNA,200.84388185654007,50.0
3533,70,24,DNA,201.84810126582278,50.0
3534,70,24,DNA,202.8523206751055,49.8
3535,70,24,DNA,203.85654008438817,49.6
3536,70,24,DNA,204.86075949367088,49.4
3537,70,24,DNA,205.86497890295357,49.2
3538,70,24,DNA,206.86919831223628,49.0
3539,70,24,DNA,207.873417721519,49.0
3540,70,24,DNA,208.87763713080167,48.5
3541,70,24,DNA,209.88185654008439,48.0
3542,70,24,DNA,210.88607594936707,48.0
3543,70,24,DNA,211.89029535864978,47.0
3544,70,24,DNA,212.8945147679325,47.0
3545,70,24,DNA,213.89873417721518,46.0
3546,70,24,DNA,214.9029535864979,45.0
3547,70,24,DNA,215.90717299578057,44.0
3548,70,24,DNA,216.91139240506328,43.0
3549,70,24,DNA,217.915611814346,42.5
3550,70,24,DNA,218.91983122362868,42.0
3551,70,24,DNA,219.9240506329114,41.0
3552,70,24,DNA,220.92827004219407,40.0
3553,70,24,DNA,221.93248945147678,40.0
3554,70,24,DNA,222.9367088607595,39.0
3555,70,24,DNA,223.94092827004218,39.0
3556,70,24,DNA,224.9451476793249,38.0
